prompt_id,dataset,dataset_label,item_id,scale_id,weak,strong,weak_surface,strong_surface,pos,template_id,scalar_construction,human_si_rate,has_hu_test_suite,source_file,context_text,target_text,continuation_text,suffix_text,full_text,prompt_source,hu_test_suite_path,hu_test_suite_item_number,prompt_builder_note,score_target,score_family,context_has_trailing_space,continuation_has_leading_space
vt16__vt16_029_template2__template_2__rare_extinct,vt16,van Tiel et al. (2016),vt16_029_template2,rare/extinct,rare,extinct,rare,extinct,adj,2,"this bird is rare, but not extinct.",0.79,True,cross-scale/human_data/vt16.csv,"This bird is rare, but not",extinct, extinct,.,"This bird is rare, but not extinct.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/rare_extinct.json,1013,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_029_template3__template_3__rare_extinct,vt16,van Tiel et al. (2016),vt16_029_template3,rare/extinct,rare,extinct,rare,extinct,adj,3,"this fish is rare, but not extinct.",0.79,True,cross-scale/human_data/vt16.csv,"This fish is rare, but not",extinct, extinct,.,"This fish is rare, but not extinct.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/rare_extinct.json,1013,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_030_template1__template_1__scarce_unavailable,vt16,van Tiel et al. (2016),vt16_030_template1,scarce/unavailable,scarce,unavailable,scarce,unavailable,adj,1,"this recording is scarce, but not unavailable.",0.57,True,cross-scale/human_data/vt16.csv,"This recording is scarce, but not",unavailable, unavailable,.,"This recording is scarce, but not unavailable.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/scarce_unavailable.json,532,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_030_template2__template_2__scarce_unavailable,vt16,van Tiel et al. (2016),vt16_030_template2,scarce/unavailable,scarce,unavailable,scarce,unavailable,adj,2,"this resource is scarce, but not unavailable.",0.57,True,cross-scale/human_data/vt16.csv,"This resource is scarce, but not",unavailable, unavailable,.,"This resource is scarce, but not unavailable.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/scarce_unavailable.json,532,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_030_template3__template_3__scarce_unavailable,vt16,van Tiel et al. (2016),vt16_030_template3,scarce/unavailable,scarce,unavailable,scarce,unavailable,adj,3,"this mineral is scarce, but not unavailable.",0.57,True,cross-scale/human_data/vt16.csv,"This mineral is scarce, but not",unavailable, unavailable,.,"This mineral is scarce, but not unavailable.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/scarce_unavailable.json,532,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_031_template1__template_1__silly_ridiculous,vt16,van Tiel et al. (2016),vt16_031_template1,silly/ridiculous,silly,ridiculous,silly,ridiculous,adj,1,"that song is silly, but not ridiculous.",0.14,True,cross-scale/human_data/vt16.csv,"That song is silly, but not",ridiculous, ridiculous,.,"That song is silly, but not ridiculous.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/silly_ridiculous.json,1014,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_031_template2__template_2__silly_ridiculous,vt16,van Tiel et al. (2016),vt16_031_template2,silly/ridiculous,silly,ridiculous,silly,ridiculous,adj,2,"that joke is silly, but not ridiculous.",0.14,True,cross-scale/human_data/vt16.csv,"That joke is silly, but not",ridiculous, ridiculous,.,"That joke is silly, but not ridiculous.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/silly_ridiculous.json,1014,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_031_template3__template_3__silly_ridiculous,vt16,van Tiel et al. (2016),vt16_031_template3,silly/ridiculous,silly,ridiculous,silly,ridiculous,adj,3,"that question is silly, but not ridiculous.",0.14,True,cross-scale/human_data/vt16.csv,"That question is silly, but not",ridiculous, ridiculous,.,"That question is silly, but not ridiculous.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/silly_ridiculous.json,1014,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_032_template1__template_1__small_tiny,vt16,van Tiel et al. (2016),vt16_032_template1,small/tiny,small,tiny,small,tiny,adj,1,"the room is small, but not tiny.",0.25,True,cross-scale/human_data/vt16.csv,"The room is small, but not",tiny, tiny,.,"The room is small, but not tiny.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/small_tiny.json,1015,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_032_template2__template_2__small_tiny,vt16,van Tiel et al. (2016),vt16_032_template2,small/tiny,small,tiny,small,tiny,adj,2,"the car is small, but not tiny.",0.25,True,cross-scale/human_data/vt16.csv,"The car is small, but not",tiny, tiny,.,"The car is small, but not tiny.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/small_tiny.json,1015,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_032_template3__template_3__small_tiny,vt16,van Tiel et al. (2016),vt16_032_template3,small/tiny,small,tiny,small,tiny,adj,3,"this fish is small, but not tiny.",0.25,True,cross-scale/human_data/vt16.csv,"This fish is small, but not",tiny, tiny,.,"This fish is small, but not tiny.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/small_tiny.json,1015,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_033_template1__template_1__snug_tight,vt16,van Tiel et al. (2016),vt16_033_template1,snug/tight,snug,tight,snug,tight,adj,1,"the shirt is snug, but not tight.",0.21,True,cross-scale/human_data/vt16.csv,"The shirt is snug, but not",tight, tight,.,"The shirt is snug, but not tight.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/snug_tight.json,1016,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_033_template2__template_2__snug_tight,vt16,van Tiel et al. (2016),vt16_033_template2,snug/tight,snug,tight,snug,tight,adj,2,"that dress is snug, but not tight.",0.21,True,cross-scale/human_data/vt16.csv,"That dress is snug, but not",tight, tight,.,"That dress is snug, but not tight.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/snug_tight.json,1016,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_033_template3__template_3__snug_tight,vt16,van Tiel et al. (2016),vt16_033_template3,snug/tight,snug,tight,snug,tight,adj,3,"this glove is snug, but not tight.",0.21,True,cross-scale/human_data/vt16.csv,"This glove is snug, but not",tight, tight,.,"This glove is snug, but not tight.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/snug_tight.json,1016,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_034_template1__template_1__some_all,vt16,van Tiel et al. (2016),vt16_034_template1,some/all,some,all,some,all,quant,1,"the bartender saw some of the cars, but not all of them.",0.89,False,cross-scale/human_data/vt16.csv,"the bartender saw some of the cars, but not",all, all, of them.,"the bartender saw some of the cars, but not all of them.",scalar_construction_fallback,,,No Hu test suite item was available; split scalar_construction at the final strong scalemate occurrence.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_034_template2__template_2__some_all,vt16,van Tiel et al. (2016),vt16_034_template2,some/all,some,all,some,all,quant,2,"the nurse saw some of the signs, but not all of them.",0.89,False,cross-scale/human_data/vt16.csv,"the nurse saw some of the signs, but not",all, all, of them.,"the nurse saw some of the signs, but not all of them.",scalar_construction_fallback,,,No Hu test suite item was available; split scalar_construction at the final strong scalemate occurrence.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_034_template3__template_3__some_all,vt16,van Tiel et al. (2016),vt16_034_template3,some/all,some,all,some,all,quant,3,"the mathematician saw some of the issues, but not all of them.",0.89,False,cross-scale/human_data/vt16.csv,"the mathematician saw some of the issues, but not",all, all, of them.,"the mathematician saw some of the issues, but not all of them.",scalar_construction_fallback,,,No Hu test suite item was available; split scalar_construction at the final strong scalemate occurrence.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_035_template1__template_1__sometimes_always,vt16,van Tiel et al. (2016),vt16_035_template1,sometimes/always,sometimes,always,sometimes,always,adv,1,"the assistant is sometimes angry, but not always.",0.86,True,cross-scale/human_data/vt16.csv,"The assistant is sometimes angry, but not",always, always,.,"The assistant is sometimes angry, but not always.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/sometimes_always.json,1,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_035_template2__template_2__sometimes_always,vt16,van Tiel et al. (2016),vt16_035_template2,sometimes/always,sometimes,always,sometimes,always,adv,2,"the director is sometimes late, but not always.",0.86,True,cross-scale/human_data/vt16.csv,"The director is sometimes late, but not",always, always,.,"The director is sometimes late, but not always.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/sometimes_always.json,1,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_035_template3__template_3__sometimes_always,vt16,van Tiel et al. (2016),vt16_035_template3,sometimes/always,sometimes,always,sometimes,always,adv,3,"the doctor is sometimes irritable, but not always.",0.86,True,cross-scale/human_data/vt16.csv,"The doctor is sometimes irritable, but not",always, always,.,"The doctor is sometimes irritable, but not always.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/sometimes_always.json,1,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_036_template1__template_1__special_unique,vt16,van Tiel et al. (2016),vt16_036_template1,special/unique,special,unique,special,unique,adj,1,"that dress is special, but not unique.",0.14,True,cross-scale/human_data/vt16.csv,"That dress is special, but not",unique, unique,.,"That dress is special, but not unique.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/special_unique.json,1017,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_036_template2__template_2__special_unique,vt16,van Tiel et al. (2016),vt16_036_template2,special/unique,special,unique,special,unique,adj,2,"that painting is special, but not unique.",0.14,True,cross-scale/human_data/vt16.csv,"That painting is special, but not",unique, unique,.,"That painting is special, but not unique.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/special_unique.json,1017,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_036_template3__template_3__special_unique,vt16,van Tiel et al. (2016),vt16_036_template3,special/unique,special,unique,special,unique,adj,3,"this necklace is special, but not unique.",0.14,True,cross-scale/human_data/vt16.csv,"This necklace is special, but not",unique, unique,.,"This necklace is special, but not unique.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/special_unique.json,1017,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_037_template1__template_1__start_finish,vt16,van Tiel et al. (2016),vt16_037_template1,start/finish,start,finish,started,finished,verb,1,"the athlete started, but did not finish.",0.21,True,cross-scale/human_data/vt16.csv,"The athlete started, but did not",finish, finish,.,"The athlete started, but did not finish.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/start_finish.json,230,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_037_template2__template_2__start_finish,vt16,van Tiel et al. (2016),vt16_037_template2,start/finish,start,finish,started,finished,verb,2,"the dancer started, but did not finish.",0.21,True,cross-scale/human_data/vt16.csv,"The dancer started, but did not",finish, finish,.,"The dancer started, but did not finish.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/start_finish.json,230,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_037_template3__template_3__start_finish,vt16,van Tiel et al. (2016),vt16_037_template3,start/finish,start,finish,started,finished,verb,3,"the runner started, but did not finish.",0.21,True,cross-scale/human_data/vt16.csv,"The runner started, but did not",finish, finish,.,"The runner started, but did not finish.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/start_finish.json,230,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_038_template1__template_1__tired_exhausted,vt16,van Tiel et al. (2016),vt16_038_template1,tired/exhausted,tired,exhausted,tired,exhausted,adj,1,"the quarterback is tired, but not exhausted.",0.14,True,cross-scale/human_data/vt16.csv,"The quarterback is tired, but not",exhausted, exhausted,.,"The quarterback is tired, but not exhausted.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/tired_exhausted.json,1018,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_038_template2__template_2__tired_exhausted,vt16,van Tiel et al. (2016),vt16_038_template2,tired/exhausted,tired,exhausted,tired,exhausted,adj,2,"the runner is tired, but not exhausted.",0.14,True,cross-scale/human_data/vt16.csv,"The runner is tired, but not",exhausted, exhausted,.,"The runner is tired, but not exhausted.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/tired_exhausted.json,1018,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_038_template3__template_3__tired_exhausted,vt16,van Tiel et al. (2016),vt16_038_template3,tired/exhausted,tired,exhausted,tired,exhausted,adj,3,"the worker is tired, but not exhausted.",0.14,True,cross-scale/human_data/vt16.csv,"The worker is tired, but not",exhausted, exhausted,.,"The worker is tired, but not exhausted.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/tired_exhausted.json,1018,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_039_template1__template_1__try_succeed,vt16,van Tiel et al. (2016),vt16_039_template1,try/succeed,try,succeed,tried,succeeded,verb,1,"the candidate tried, but did not succeed.",0.39,True,cross-scale/human_data/vt16.csv,"The candidate tried, but did not",succeed, succeed,.,"The candidate tried, but did not succeed.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/try_succeed.json,38,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_039_template2__template_2__try_succeed,vt16,van Tiel et al. (2016),vt16_039_template2,try/succeed,try,succeed,tried,succeeded,verb,2,"the athlete tried, but did not succeed.",0.39,True,cross-scale/human_data/vt16.csv,"The athlete tried, but did not",succeed, succeed,.,"The athlete tried, but did not succeed.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/try_succeed.json,38,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_039_template3__template_3__try_succeed,vt16,van Tiel et al. (2016),vt16_039_template3,try/succeed,try,succeed,tried,succeeded,verb,3,"the scientist tried, but did not succeed.",0.39,True,cross-scale/human_data/vt16.csv,"The scientist tried, but did not",succeed, succeed,.,"The scientist tried, but did not succeed.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/try_succeed.json,38,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_040_template1__template_1__ugly_hideous,vt16,van Tiel et al. (2016),vt16_040_template1,ugly/hideous,ugly,hideous,ugly,hideous,adj,1,"the wallpaper is ugly, but not hideous.",0.18,True,cross-scale/human_data/vt16.csv,"The wallpaper is ugly, but not",hideous, hideous,.,"The wallpaper is ugly, but not hideous.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/ugly_hideous.json,328,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_040_template2__template_2__ugly_hideous,vt16,van Tiel et al. (2016),vt16_040_template2,ugly/hideous,ugly,hideous,ugly,hideous,adj,2,"that sweater is ugly, but not hideous.",0.18,True,cross-scale/human_data/vt16.csv,"That sweater is ugly, but not",hideous, hideous,.,"That sweater is ugly, but not hideous.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/ugly_hideous.json,328,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_040_template3__template_3__ugly_hideous,vt16,van Tiel et al. (2016),vt16_040_template3,ugly/hideous,ugly,hideous,ugly,hideous,adj,3,"that painting is ugly, but not hideous.",0.18,True,cross-scale/human_data/vt16.csv,"That painting is ugly, but not",hideous, hideous,.,"That painting is ugly, but not hideous.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/ugly_hideous.json,328,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_041_template1__template_1__unsettling_horrific,vt16,van Tiel et al. (2016),vt16_041_template1,unsettling/horrific,unsettling,horrific,unsettling,horrific,adj,1,"the movie is unsettling, but not horrific.",0.25,True,cross-scale/human_data/vt16.csv,"The movie is unsettling, but not",horrific, horrific,.,"The movie is unsettling, but not horrific.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/unsettling_horrific.json,1019,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_041_template2__template_2__unsettling_horrific,vt16,van Tiel et al. (2016),vt16_041_template2,unsettling/horrific,unsettling,horrific,unsettling,horrific,adj,2,"this picture is unsettling, but not horrific.",0.25,True,cross-scale/human_data/vt16.csv,"This picture is unsettling, but not",horrific, horrific,.,"This picture is unsettling, but not horrific.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/unsettling_horrific.json,1019,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_041_template3__template_3__unsettling_horrific,vt16,van Tiel et al. (2016),vt16_041_template3,unsettling/horrific,unsettling,horrific,unsettling,horrific,adj,3,"the news is unsettling, but not horrific.",0.25,True,cross-scale/human_data/vt16.csv,"The news is unsettling, but not",horrific, horrific,.,"The news is unsettling, but not horrific.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/unsettling_horrific.json,1019,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_042_template1__template_1__warm_hot,vt16,van Tiel et al. (2016),vt16_042_template1,warm/hot,warm,hot,warm,hot,adj,1,"the weather is warm, but not hot.",0.64,True,cross-scale/human_data/vt16.csv,"The weather is warm, but not",hot, hot,.,"The weather is warm, but not hot.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/warm_hot.json,36,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_042_template2__template_2__warm_hot,vt16,van Tiel et al. (2016),vt16_042_template2,warm/hot,warm,hot,warm,hot,adj,2,"the sand is warm, but not hot.",0.64,True,cross-scale/human_data/vt16.csv,"The sand is warm, but not",hot, hot,.,"The sand is warm, but not hot.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/warm_hot.json,36,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_042_template3__template_3__warm_hot,vt16,van Tiel et al. (2016),vt16_042_template3,warm/hot,warm,hot,warm,hot,adj,3,"the soup is warm, but not hot.",0.64,True,cross-scale/human_data/vt16.csv,"The soup is warm, but not",hot, hot,.,"The soup is warm, but not hot.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/warm_hot.json,36,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_043_template1__template_1__wary_scared,vt16,van Tiel et al. (2016),vt16_043_template1,wary/scared,wary,scared,wary,scared,adj,1,"the dog is wary, but not scared.",0.14,True,cross-scale/human_data/vt16.csv,"The dog is wary, but not",scared, scared,.,"The dog is wary, but not scared.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template1/wary_scared.json,1020,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_043_template2__template_2__wary_scared,vt16,van Tiel et al. (2016),vt16_043_template2,wary/scared,wary,scared,wary,scared,adj,2,"the victim is wary, but not scared.",0.14,True,cross-scale/human_data/vt16.csv,"The victim is wary, but not",scared, scared,.,"The victim is wary, but not scared.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template2/wary_scared.json,1020,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
vt16__vt16_043_template3__template_3__wary_scared,vt16,van Tiel et al. (2016),vt16_043_template3,wary/scared,wary,scared,wary,scared,adj,3,"the rabbit is wary, but not scared.",0.14,True,cross-scale/human_data/vt16.csv,"The rabbit is wary, but not",scared, scared,.,"The rabbit is wary, but not scared.",hu_test_suite_region_5,data_raw/hu_et_al_2023/cross-scale/test_suites/vt16/template3/wary_scared.json,1020,Target is region 5 (Alternative) from Hu SyntaxGym suite.,exact_strong_scalemate,target_word_or_phrase_logprob,False,True
