experiment,source_file,source_row_index,item_id,condition,sub_experiment,weaker_lemma,weaker_surface,stronger_lemma,stronger_surface_guess,target_type,target_surface,prompt_text,context_text,moved_prompt_boundary_text,suffix_text,word_continuation_text,word_token_ids,word_tokens,word_token_logprobs,word_n_tokens,word_logprob,candidate_plus_suffix_text,candidate_plus_suffix_token_ids,candidate_plus_suffix_tokens,candidate_plus_suffix_token_logprobs,candidate_plus_suffix_n_tokens,candidate_plus_suffix_logprob,model_name,model_path,torch_dtype,device_map
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,26,13,Estrong,Strong QUD,equally,equally,more,more,stronger,more,"Sue: Is that candidate more skilled?
Mary: That candidate is ","Sue: Is that candidate more skilled?
Mary: That candidate is", , skilled., more,[803],"[""Ġmore""]",[-1.4042222499847412],1,-1.4042222500, more skilled.,"[803,25530,13]","[""Ġmore"",""Ġskilled"","".""]","[-1.3861809968948364,-1.0926833152770996,-2.554743766784668]",3,-5.0336080790,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,27,14,Eweak,Weak QUD,funny,funny,hilarious,hilarious,weaker,funny,"Sue: Is the movie funny?
Mary: The movie is ","Sue: Is the movie funny?
Mary: The movie is", ,., funny,[15173],"[""Ġfunny""]",[-1.6693967580795288],1,-1.6693967581, funny.,"[15173,13]","[""Ġfunny"","".""]","[-1.6693967580795288,-2.203998565673828]",2,-3.8733953238,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,27,14,Eweak,Weak QUD,funny,funny,hilarious,hilarious,stronger,hilarious,"Sue: Is the movie funny?
Mary: The movie is ","Sue: Is the movie funny?
Mary: The movie is", ,., hilarious,[40267],"[""Ġhilarious""]",[-1.9818967580795288],1,-1.9818967581, hilarious.,"[40267,13]","[""Ġhilarious"","".""]","[-1.9818967580795288,-2.5085206031799316]",2,-4.4904173613,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,28,14,Estrong,Strong QUD,funny,funny,hilarious,hilarious,weaker,funny,"Sue: Is the movie hilarious?
Mary: The movie is ","Sue: Is the movie hilarious?
Mary: The movie is", ,., funny,[15173],"[""Ġfunny""]",[-2.3547866344451904],1,-2.3547866344, funny.,"[15173,13]","[""Ġfunny"","".""]","[-2.3547866344451904,-2.7479403018951416]",2,-5.1027269363,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,28,14,Estrong,Strong QUD,funny,funny,hilarious,hilarious,stronger,hilarious,"Sue: Is the movie hilarious?
Mary: The movie is ","Sue: Is the movie hilarious?
Mary: The movie is", ,., hilarious,[40267],"[""Ġhilarious""]",[-1.2297866344451904],1,-1.2297866344, hilarious.,"[40267,13]","[""Ġhilarious"","".""]","[-1.2297866344451904,-2.194868326187134]",2,-3.4246549606,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,29,15,Eweak,Weak QUD,good,good,excellent,excellent,weaker,good,"Sue: Is the movie good?
Mary: The movie is ","Sue: Is the movie good?
Mary: The movie is", ,., good,[1661],"[""Ġgood""]",[-1.9826850891113281],1,-1.9826850891, good.,"[1661,13]","[""Ġgood"","".""]","[-1.9826850891113281,-2.061089515686035]",2,-4.0437746048,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,29,15,Eweak,Weak QUD,good,good,excellent,excellent,stronger,excellent,"Sue: Is the movie good?
Mary: The movie is ","Sue: Is the movie good?
Mary: The movie is", ,., excellent,[9073],"[""Ġexcellent""]",[-3.857685089111328],1,-3.8576850891, excellent.,"[9073,13]","[""Ġexcellent"","".""]","[-3.857685089111328,-2.0422325134277344]",2,-5.8999176025,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,30,15,Estrong,Strong QUD,good,good,excellent,excellent,weaker,good,"Sue: Is the movie excellent?
Mary: The movie is ","Sue: Is the movie excellent?
Mary: The movie is", ,., good,[1661],"[""Ġgood""]",[-2.514808177947998],1,-2.5148081779, good.,"[1661,13]","[""Ġgood"","".""]","[-2.514808177947998,-2.3052330017089844]",2,-4.8200411797,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,30,15,Estrong,Strong QUD,good,good,excellent,excellent,stronger,excellent,"Sue: Is the movie excellent?
Mary: The movie is ","Sue: Is the movie excellent?
Mary: The movie is", ,., excellent,[9073],"[""Ġexcellent""]",[-1.9523082971572876],1,-1.9523082972, excellent.,"[9073,13]","[""Ġexcellent"","".""]","[-1.9523082971572876,-1.9143524169921875]",2,-3.8666607141,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,31,16,Eweak,Weak QUD,happy,happy,ecstatic,ecstatic,weaker,happy,"Sue: Was the winner happy?
Mary: The winner was ","Sue: Was the winner happy?
Mary: The winner was", ,., happy,[6247],"[""Ġhappy""]",[-2.0776572227478027],1,-2.0776572227, happy.,"[6247,13]","[""Ġhappy"","".""]","[-2.0776572227478027,-2.4056127071380615]",2,-4.4832699299,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,31,16,Eweak,Weak QUD,happy,happy,ecstatic,ecstatic,stronger,ecstatic,"Sue: Was the winner happy?
Mary: The winner was ","Sue: Was the winner happy?
Mary: The winner was", ,., ecstatic,[97292],"[""Ġecstatic""]",[-4.265157222747803],1,-4.2651572227, ecstatic.,"[97292,13]","[""Ġecstatic"","".""]","[-4.265157222747803,-2.431356430053711]",2,-6.6965136528,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,32,16,Estrong,Strong QUD,happy,happy,ecstatic,ecstatic,weaker,happy,"Sue: Was the winner ecstatic?
Mary: The winner was ","Sue: Was the winner ecstatic?
Mary: The winner was", ,., happy,[6247],"[""Ġhappy""]",[-3.3164803981781006],1,-3.3164803982, happy.,"[6247,13]","[""Ġhappy"","".""]","[-3.3164803981781006,-3.3009026050567627]",2,-6.6173830032,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,32,16,Estrong,Strong QUD,happy,happy,ecstatic,ecstatic,stronger,ecstatic,"Sue: Was the winner ecstatic?
Mary: The winner was ","Sue: Was the winner ecstatic?
Mary: The winner was", ,., ecstatic,[97292],"[""Ġecstatic""]",[-2.3164803981781006],1,-2.3164803982, ecstatic.,"[97292,13]","[""Ġecstatic"","".""]","[-2.3164803981781006,-2.201599597930908]",2,-4.5180799961,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,33,17,Eweak,Weak QUD,hard,hard,unsolvable,unsolvable,weaker,hard,"Sue: Is the problem hard?
Mary: The problem is ","Sue: Is the problem hard?
Mary: The problem is", ,., hard,[2588],"[""Ġhard""]",[-1.6080650091171265],1,-1.6080650091, hard.,"[2588,13]","[""Ġhard"","".""]","[-1.6080650091171265,-2.4338326454162598]",2,-4.0418976545,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,33,17,Eweak,Weak QUD,hard,hard,unsolvable,unsolvable,stronger,unsolvable,"Sue: Is the problem hard?
Mary: The problem is ","Sue: Is the problem hard?
Mary: The problem is", ,., unsolvable,"[6975,88097]","[""Ġuns"",""olvable""]","[-7.639315128326416,-0.18472415208816528]",2,-7.8240392804, unsolvable.,"[6975,88097,13]","[""Ġuns"",""olvable"","".""]","[-7.639315128326416,-0.18472415208816528,-2.7785964012145996]",3,-10.6026356816,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,34,17,Estrong,Strong QUD,hard,hard,unsolvable,unsolvable,weaker,hard,"Sue: Is the problem unsolvable?
Mary: The problem is ","Sue: Is the problem unsolvable?
Mary: The problem is", ,., hard,[2588],"[""Ġhard""]",[-5.394232749938965],1,-5.3942327499, hard.,"[2588,13]","[""Ġhard"","".""]","[-5.417613506317139,-3.336179256439209]",2,-8.7537927628,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,34,17,Estrong,Strong QUD,hard,hard,unsolvable,unsolvable,stronger,unsolvable,"Sue: Is the problem unsolvable?
Mary: The problem is ","Sue: Is the problem unsolvable?
Mary: The problem is", ,., unsolvable,"[6975,88097]","[""Ġuns"",""olvable""]","[-1.5426136255264282,-0.06746415793895721]",2,-1.6100777835, unsolvable.,"[6975,88097,13]","[""Ġuns"",""olvable"","".""]","[-1.5959352254867554,-0.07048474997282028,-2.7444562911987305]",3,-4.4108762667,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,35,18,Eweak,Weak QUD,harmful,harmful,deadly,deadly,weaker,harmful,"Sue: Is the toxin harmful?
Mary: The toxin is ","Sue: Is the toxin harmful?
Mary: The toxin is", ,., harmful,[27756],"[""Ġharmful""]",[-2.4007914066314697],1,-2.4007914066, harmful.,"[27756,13]","[""Ġharmful"","".""]","[-2.4007914066314697,-2.3503308296203613]",2,-4.7511222363,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,35,18,Eweak,Weak QUD,harmful,harmful,deadly,deadly,stronger,deadly,"Sue: Is the toxin harmful?
Mary: The toxin is ","Sue: Is the toxin harmful?
Mary: The toxin is", ,., deadly,[24142],"[""Ġdeadly""]",[-5.213291168212891],1,-5.2132911682, deadly.,"[24142,13]","[""Ġdeadly"","".""]","[-5.213291168212891,-2.3983027935028076]",2,-7.6115939617,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,36,18,Estrong,Strong QUD,harmful,harmful,deadly,deadly,weaker,harmful,"Sue: Is the toxin deadly?
Mary: The toxin is ","Sue: Is the toxin deadly?
Mary: The toxin is", ,., harmful,[27756],"[""Ġharmful""]",[-5.487810134887695],1,-5.4878101349, harmful.,"[27756,13]","[""Ġharmful"","".""]","[-5.487810134887695,-2.5518083572387695]",2,-8.0396184921,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,36,18,Estrong,Strong QUD,harmful,harmful,deadly,deadly,stronger,deadly,"Sue: Is the toxin deadly?
Mary: The toxin is ","Sue: Is the toxin deadly?
Mary: The toxin is", ,., deadly,[24142],"[""Ġdeadly""]",[-1.7378098964691162],1,-1.7378098965, deadly.,"[24142,13]","[""Ġdeadly"","".""]","[-1.7378098964691162,-2.074542999267578]",2,-3.8123528957,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,37,19,Eweak,Weak QUD,here,here,everywhere,everywhere,weaker,here,"Sue: Is there water here?
Mary: There is water ","Sue: Is there water here?
Mary: There is water", ,., here,[1588],"[""Ġhere""]",[-1.912036657333374],1,-1.9120366573, here.,"[1588,13]","[""Ġhere"","".""]","[-1.912036657333374,-1.806035041809082]",2,-3.7180716991,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,37,19,Eweak,Weak QUD,here,here,everywhere,everywhere,stronger,everywhere,"Sue: Is there water here?
Mary: There is water ","Sue: Is there water here?
Mary: There is water", ,., everywhere,[16852],"[""Ġeverywhere""]",[-2.849536657333374],1,-2.8495366573, everywhere.,"[16852,13]","[""Ġeverywhere"","".""]","[-2.849536657333374,-1.9510029554367065]",2,-4.8005396128,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,38,19,Estrong,Strong QUD,here,here,everywhere,everywhere,weaker,here,"Sue: Is there water everywhere?
Mary: There is water ","Sue: Is there water everywhere?
Mary: There is water", ,., here,[1588],"[""Ġhere""]",[-3.807826519012451],1,-3.8078265190, here.,"[1588,13]","[""Ġhere"","".""]","[-3.807826519012451,-3.15114426612854]",2,-6.9589707851,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,38,19,Estrong,Strong QUD,here,here,everywhere,everywhere,stronger,everywhere,"Sue: Is there water everywhere?
Mary: There is water ","Sue: Is there water everywhere?
Mary: There is water", ,., everywhere,[16852],"[""Ġeverywhere""]",[-1.1203263998031616],1,-1.1203263998, everywhere.,"[16852,13]","[""Ġeverywhere"","".""]","[-1.1203263998031616,-2.0089359283447266]",2,-3.1292623281,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,39,20,Eweak,Weak QUD,hungry,hungry,starving,starving,weaker,hungry,"Sue: Is the boy hungry?
Mary: The boy is ","Sue: Is the boy hungry?
Mary: The boy is", ,., hungry,[28956],"[""Ġhungry""]",[-1.0881741046905518],1,-1.0881741047, hungry.,"[28956,13]","[""Ġhungry"","".""]","[-1.0881741046905518,-2.2216687202453613]",2,-3.3098428249,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,39,20,Eweak,Weak QUD,hungry,hungry,starving,starving,stronger,starving,"Sue: Is the boy hungry?
Mary: The boy is ","Sue: Is the boy hungry?
Mary: The boy is", ,., starving,[77401],"[""Ġstarving""]",[-3.4631741046905518],1,-3.4631741047, starving.,"[77401,13]","[""Ġstarving"","".""]","[-3.4631741046905518,-2.3744523525238037]",2,-5.8376264572,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,40,20,Estrong,Strong QUD,hungry,hungry,starving,starving,weaker,hungry,"Sue: Is the boy starving?
Mary: The boy is ","Sue: Is the boy starving?
Mary: The boy is", ,., hungry,[28956],"[""Ġhungry""]",[-1.8113194704055786],1,-1.8113194704, hungry.,"[28956,13]","[""Ġhungry"","".""]","[-1.8113194704055786,-2.5979878902435303]",2,-4.4093073606,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,40,20,Estrong,Strong QUD,hungry,hungry,starving,starving,stronger,starving,"Sue: Is the boy starving?
Mary: The boy is ","Sue: Is the boy starving?
Mary: The boy is", ,., starving,[77401],"[""Ġstarving""]",[-1.8738194704055786],1,-1.8738194704, starving.,"[77401,13]","[""Ġstarving"","".""]","[-1.8738194704055786,-2.3887362480163574]",2,-4.2625557184,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,41,21,Eweak,Weak QUD,intelligent,intelligent,brilliant,brilliant,weaker,intelligent,"Sue: Is the student intelligent?
Mary: The student is ","Sue: Is the student intelligent?
Mary: The student is", ,., intelligent,[24514],"[""Ġintelligent""]",[-1.7162408828735352],1,-1.7162408829, intelligent.,"[24514,13]","[""Ġintelligent"","".""]","[-1.7162408828735352,-2.333108901977539]",2,-4.0493497849,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,41,21,Eweak,Weak QUD,intelligent,intelligent,brilliant,brilliant,stronger,brilliant,"Sue: Is the student intelligent?
Mary: The student is ","Sue: Is the student intelligent?
Mary: The student is", ,., brilliant,[19752],"[""Ġbrilliant""]",[-4.403740882873535],1,-4.4037408829, brilliant.,"[19752,13]","[""Ġbrilliant"","".""]","[-4.403740882873535,-1.9948625564575195]",2,-6.3986034393,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,42,21,Estrong,Strong QUD,intelligent,intelligent,brilliant,brilliant,weaker,intelligent,"Sue: Is the student brilliant?
Mary: The student is ","Sue: Is the student brilliant?
Mary: The student is", ,., intelligent,[24514],"[""Ġintelligent""]",[-3.983980655670166],1,-3.9839806557, intelligent.,"[24514,13]","[""Ġintelligent"","".""]","[-3.983980655670166,-2.7309603691101074]",2,-6.7149410248,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,42,21,Estrong,Strong QUD,intelligent,intelligent,brilliant,brilliant,stronger,brilliant,"Sue: Is the student brilliant?
Mary: The student is ","Sue: Is the student brilliant?
Mary: The student is", ,., brilliant,[19752],"[""Ġbrilliant""]",[-1.671480655670166],1,-1.6714806557, brilliant.,"[19752,13]","[""Ġbrilliant"","".""]","[-1.671480655670166,-1.922174334526062]",2,-3.5936549902,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,43,22,Eweak,Weak QUD,intimidating,intimidating,terrifying,terrifying,weaker,intimidating,"Sue: Was Chris's opponent intimidating?
Mary: Chris's opponent was ","Sue: Was Chris's opponent intimidating?
Mary: Chris's opponent was", ,., intimidating,[63030],"[""Ġintimidating""]",[-3.3374853134155273],1,-3.3374853134, intimidating.,"[63030,13]","[""Ġintimidating"","".""]","[-3.3030028343200684,-2.32621431350708]",2,-5.6292171478,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,43,22,Eweak,Weak QUD,intimidating,intimidating,terrifying,terrifying,stronger,terrifying,"Sue: Was Chris's opponent intimidating?
Mary: Chris's opponent was ","Sue: Was Chris's opponent intimidating?
Mary: Chris's opponent was", ,., terrifying,[41251],"[""Ġterrifying""]",[-6.399985313415527],1,-6.3999853134, terrifying.,"[41251,13]","[""Ġterrifying"","".""]","[-6.365502834320068,-2.2494211196899414]",2,-8.6149239540,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,44,22,Estrong,Strong QUD,intimidating,intimidating,terrifying,terrifying,weaker,intimidating,"Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was ","Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was", ,., intimidating,[63030],"[""Ġintimidating""]",[-5.700238227844238],1,-5.7002382278, intimidating.,"[63030,13]","[""Ġintimidating"","".""]","[-5.689723014831543,-2.7165565490722656]",2,-8.4062795639,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_2,stimuli_prompts/experiment_2_scoring_stimuli.csv,44,22,Estrong,Strong QUD,intimidating,intimidating,terrifying,terrifying,stronger,terrifying,"Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was ","Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was", ,., terrifying,[41251],"[""Ġterrifying""]",[-3.450237989425659],1,-3.4502379894, terrifying.,"[41251,13]","[""Ġterrifying"","".""]","[-3.439722776412964,-2.2343411445617676]",2,-5.6740639210,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
